,close_sma,trend_sma_slow,trend_ema_fast,trend_ema_slow,volatility_atr,momentum_rsi,volume_vpt
10136,-0.11571523192611462,0.010777635123458902,-0.06505634001706899,-0.01766096399750387,1.3615531311384916,-1.8655766660658912,-3.263781242962599
10137,-0.1336782467902627,0.0019015945156992285,-0.07584176632340552,-0.02634253748602247,1.4285056049960914,-1.9032852725587748,0.9056641095751542
10138,-0.14453960508684377,-0.00710308456920582,-0.08908635087209137,-0.03636772649943532,1.3691215763843634,-2.091225161748152,-6.047206886329013
10139,-0.16250261995099183,-0.01842325233856362,-0.10853021518140629,-0.04962369850193676,1.5915059434532952,-2.3802941438759553,-33.96596517036614
10140,-0.17252848953793828,-0.028842952329571316,-0.11803282452950506,-0.05854519920772182,1.7977431209240486,-1.5012857864744305,-15.810602713855625
10141,-0.1733639782475777,-0.03791195039277594,-0.12118282901356049,-0.0644466475835217,1.770392815670939,-0.9934957941508753,18.810338341961227
10142,-0.16333810866063606,-0.04627343787279268,-0.12127418356031609,-0.06866926735920138,1.6841755113837964,-0.7493576773134234,7.442112396486439
10143,-0.1357669694095863,-0.055114746201041655,-0.11877744969858799,-0.07133741620884011,1.6566890313393186,-0.5147444761291412,5.884022214553869
10144,-0.12005977490667433,-0.06221557889547077,-0.1170251938544321,-0.07398176038247294,1.482543313651167,-0.5402587213344446,3.0201718515994176
10145,-0.1194331596422775,-0.06867965209106003,-0.11994411430036088,-0.07855350759317434,1.4476370633993996,-0.8401458089427303,-2.9087178612612465
10146,-0.13363647446783755,-0.07678386313734185,-0.12897775610003648,-0.08595290161538119,1.4782832353894755,-1.2146159139988724,-9.238886429161898
10147,-0.15640355152543164,-0.08532480098845542,-0.13932434209709896,-0.09410796071573574,1.4254143329768534,-1.3496956703567446,-10.049488246502646
10148,-0.1789575797650343,-0.09429024560590618,-0.14830823556972633,-0.10176945170994973,1.326114179711714,-1.3612589956000072,-3.668848751425966
10149,-0.18668585328743856,-0.10152614836298289,-0.15117634290922247,-0.10657996727524748,1.3574197043251979,-0.8615888170869678,3.9850890685123135
10150,-0.18083743062954613,-0.10860125341403755,-0.15180137947005828,-0.11016496946153048,1.2591725693060343,-0.6855101028952689,5.1447019434236045
10151,-0.16356369542998145,-0.11314540060471494,-0.14799300930322729,-0.11139217782979892,1.275335663091774,-0.289567684524325,5.510217551153731
10152,-0.1525394164546772,-0.11880548448939865,-0.14885038569283154,-0.11449655134641945,1.3042486288074187,-0.5795342853484063,0.22111578618426123
10153,-0.14627324859674481,-0.12362941983429533,-0.14777403452683277,-0.11650179237651755,1.2340745890021092,-0.41690788135953893,-2.9503601573183706
10154,-0.14919745992569344,-0.1294181421961148,-0.15072432664215613,-0.12022102344799919,1.2056265977351395,-0.685490696543674,-0.4152031646891896
